"","Cluster","nome_coluna","V1"
"285",168,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"286",169,"RESERVED.ASSIGNMENT_LHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",11
"287",169,"RESERVED.ASSIGNMENT_LHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"288",170,"FIELD.CONDITION.REMOVED.global.prototype",9
"289",172,"METHOD.METHOD_CALL.REMOVED.global.replace",14
"290",173,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",27
"291",173,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"292",174,"METHOD.METHOD_CALL.INSERTED.global.match; RESERVED.CONDITION.INSERTED.global.falsey",8
"293",175,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey",11
"294",176,"RESERVED.ARGUMENT.INSERTED.global.true",26
"295",177,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.sheq",11
"296",178,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",5
"297",178,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",1
"298",179,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.typeof",9
"299",180,"RESERVED.METHOD_CALL.INSERTED.global.catch",5
"300",182,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error",9
"301",182,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error",1
"302",183,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.STATEMENT.UPDATED.global.new",18
"303",183,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.STATEMENT.UPDATED.global.new",2
"304",183,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"305",184,"CLASS.METHOD_CALL.REMOVED.global.JSON; METHOD.METHOD_CALL.REMOVED.global.ify",10
"306",185,"METHOD.METHOD_CALL.INSERTED.global.test",88
"307",186,"METHOD.METHOD_CALL.INSERTED.global.test",31
"308",187,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype",41
"309",188,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.CONDITION.UPDATED.global.error",54
"310",188,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.CONDITION.UPDATED.global.error",1
"311",189,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.sheq",8
"312",190,"RESERVED.ARGUMENT.INSERTED.global.typeof",6
"313",193,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",14
"314",193,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",1
"315",194,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.falsey",6
"316",195,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase; RESERVED.CONDITION.UPDATED.global.sheq",5
"317",196,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",8
"318",196,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",4
"319",196,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",3
"320",196,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",2
"321",196,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",1
"322",197,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.STATEMENT.INSERTED.global.return",6
"323",198,"RESERVED.CONDITION.REMOVED.global.sheq; RESERVED.CONDITION.UPDATED.global.typeof",15
"324",199,"RESERVED.CONDITION.REMOVED.global.callback",7
"325",200,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof",6
"326",201,"METHOD.METHOD_CALL.INSERTED.global.call; RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",5
"327",201,"METHOD.METHOD_CALL.INSERTED.global.call; RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"328",202,"METHOD.METHOD_CALL.INSERTED.global.trim; RESERVED.STATEMENT.UPDATED.global.var",3
"329",203,"RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",15
"330",203,"RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",1
"331",204,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.undefined; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",9
"332",204,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.undefined; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",1
"333",205,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.eq",7
"334",207,"METHOD.METHOD_CALL.INSERTED.global.charAt; RESERVED.CONDITION.INSERTED.global.sheq",6
"335",208,"CLASS.METHOD_CALL.INSERTED.global.JSON; METHOD.METHOD_CALL.INSERTED.global.ify",7
"336",209,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.EXPRESSION.UPDATED.global.error",11
"337",209,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.EXPRESSION.UPDATED.global.error",1
"338",210,"RESERVED.ARGUMENT.UPDATED.global.undefined; RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.CONDITION.UPDATED.global.typeof",6
"339",212,"RESERVED.CONDITION.REMOVED.global.sheq; RESERVED.STATEMENT.REMOVED.global.return",6
"340",213,"RESERVED.VARIABLE_DECLARATION.REMOVED.global.undefined",6
"341",214,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.UPDATED.global.return",9
"342",215,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new",15
"343",215,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new",1
"344",216,"RESERVED.ARGUMENT.REMOVED.global.this; RESERVED.STATEMENT.INSERTED.global.var",8
"345",217,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.return",5
"346",218,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",9
"347",218,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"348",219,"RESERVED.PARAMETER_DECLARATION.INSERTED.global.callback; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",5
"349",219,"RESERVED.PARAMETER_DECLARATION.INSERTED.global.callback; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",1
"350",222,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.CONDITION.INSERTED.global.falsey",5
"351",223,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.return",5
"352",224,"CLASS.METHOD_CALL.INSERTED.global.Array; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",9
"353",224,"CLASS.METHOD_CALL.INSERTED.global.Array; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",1
"354",225,"RESERVED.ARGUMENT.REMOVED.global.this; RESERVED.METHOD_CALL.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new",10
"355",225,"RESERVED.ARGUMENT.REMOVED.global.this; RESERVED.METHOD_CALL.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new",1
"356",226,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.error; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",5
"357",226,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.error; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",1
"358",227,"RESERVED.ARGUMENT.REMOVED.global.this; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",12
"359",227,"RESERVED.ARGUMENT.REMOVED.global.this; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"360",229,"RESERVED.ARGUMENT.UPDATED.global.arguments",5
"361",230,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.METHOD_CALL.INSERTED.global.this",5
"362",231,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; RESERVED.ARGUMENT.INSERTED.global.this",7
"363",232,"RESERVED.STATEMENT.UPDATED.global.new",4
"364",233,"METHOD.METHOD_CALL.INSERTED.global.isNaN; RESERVED.CONDITION.INSERTED.global.falsey",6
"365",234,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.REMOVED.global.var",7
"366",235,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.typeof",8
"367",236,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.EXPRESSION.UPDATED.global.error",8
"368",236,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.EXPRESSION.UPDATED.global.error",1
"369",237,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.REMOVED.global.return; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",17
"370",237,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.REMOVED.global.return; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",3
"371",238,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.REMOVED.global.return",5
"372",239,"RESERVED.EXPRESSION.REMOVED.global.this",10
"373",240,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.STATEMENT.INSERTED.global.var",7
"374",241,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.eq; RESERVED.STATEMENT.UPDATED.global.return",5
"375",242,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.false; RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",9
"376",242,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.false; RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"377",243,"FIELD.ASSIGNMENT_RHS.INSERTED.global.length; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.UPDATED.global.error",5
"378",243,"FIELD.ASSIGNMENT_RHS.INSERTED.global.length; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.UPDATED.global.error",1
"379",244,"RESERVED.CONDITION.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.METHOD_CALL.INSERTED.global.this",5
"380",245,"METHOD.METHOD_CALL.INSERTED.global.; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",9
"381",245,"METHOD.METHOD_CALL.INSERTED.global.; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"382",246,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase; RESERVED.STATEMENT.UPDATED.global.var",8
"383",247,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.UPDATED.global.var",6
"384",248,"RESERVED.ARGUMENT.UPDATED.global.undefined; RESERVED.CONDITION.UPDATED.global.typeof; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",9
"385",248,"RESERVED.ARGUMENT.UPDATED.global.undefined; RESERVED.CONDITION.UPDATED.global.typeof; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"386",249,"RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.CONDITION.UPDATED.global.typeof",11
"387",250,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.METHOD_CALL.INSERTED.global.this; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",11
"388",250,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.METHOD_CALL.INSERTED.global.this; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",1
"389",251,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; FIELD.METHOD_CALL.UPDATED.global.prototype",6
"390",252,"RESERVED.CONDITION.INSERTED.global.null; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",11
"391",252,"RESERVED.CONDITION.INSERTED.global.null; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",3
"392",253,"METHOD.METHOD_CALL.INSERTED.global.forEach; METHOD.METHOD_CALL.REMOVED.global.forEach",13
"393",254,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",6
"394",254,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",3
"395",255,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",8
"396",255,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",1
"397",256,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.UPDATED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",4
"398",256,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.UPDATED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"399",257,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.try",5
"400",260,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.STATEMENT.UPDATED.global.var",6
"401",261,"RESERVED.CONDITION.INSERTED.global.null; RESERVED.METHOD_CALL.INSERTED.global.this; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",7
"402",261,"RESERVED.CONDITION.INSERTED.global.null; RESERVED.METHOD_CALL.INSERTED.global.this; RESERVED.EXCEPTION_CATCH.REMOVED.global.error",1
"403",263,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.return",4
"404",264,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.var",11
"405",265,"RESERVED.METHOD_CALL.UPDATED.global.error; RESERVED.STATEMENT.REMOVED.global.try; RESERVED.ASSIGNMENT_LHS.UPDATED.global.error",5
"406",265,"RESERVED.METHOD_CALL.UPDATED.global.error; RESERVED.STATEMENT.REMOVED.global.try; RESERVED.ASSIGNMENT_LHS.UPDATED.global.error",1
"407",266,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.CONDITION.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.REMOVED.global.new",11
"408",266,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.CONDITION.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.REMOVED.global.new",1
"409",267,"FIELD.CONDITION.REMOVED.global.name; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",5
"410",267,"FIELD.CONDITION.REMOVED.global.name; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"411",268,"RESERVED.CONDITION.REMOVED.global.eq; METHOD.METHOD_CALL.INSERTED.global.exec",11
"412",268,"RESERVED.CONDITION.REMOVED.global.eq; METHOD.METHOD_CALL.INSERTED.global.exec",1
"413",269,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.VARIABLE_DECLARATION.INSERTED.global.callback",8
"414",270,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; RESERVED.STATEMENT.INSERTED.global.var",4
"415",271,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.null; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.return",10
"416",272,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",6
"417",272,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"418",273,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof",5
"419",274,"RESERVED.ARGUMENT.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var",7
"420",276,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.UPDATED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",8
"421",276,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.UPDATED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",1
"422",277,"METHOD.METHOD_CALL.REMOVED.global.toLowerCase",5
"423",278,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.var",6
"424",279,"RESERVED.CONDITION.UPDATED.global.typeof",7
"425",280,"METHOD.METHOD_CALL.REMOVED.global.test",6
"426",281,"METHOD.METHOD_CALL.REMOVED.global.test",5
"427",282,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",6
"428",282,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"429",283,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",6
"430",283,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",1
"431",284,"RESERVED.ARGUMENT.REMOVED.global.false",6
"432",285,"FIELD.ASSIGNMENT_RHS.REMOVED.global.length",6
"433",286,"METHOD.METHOD_CALL.INSERTED.global.match",5
"434",287,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.null; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof",7
"435",289,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.return",11
"436",290,"METHOD.METHOD_CALL.REMOVED.global.push",5
"437",291,"RESERVED.ARGUMENT.REMOVED.global.callback",10
"438",292,"RESERVED.STATEMENT.UPDATED.global.var",5
"439",293,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.var",1
"440",295,"RESERVED.EXCEPTION_CATCH.REMOVED.global.error",1
"441",296,"RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",5
"442",296,"RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",1
"443",297,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.null; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof",4
"444",298,"RESERVED.CONDITION.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var",1
"445",299,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.STATEMENT.UPDATED.global.return",2
"446",300,"METHOD.METHOD_CALL.INSERTED.global.unshift",7
"447",301,"METHOD.METHOD_CALL.REMOVED.global.unshift",7
"448",302,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",4
"449",302,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"450",303,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.error; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.METHOD_CALL.REMOVED.global.error",8
"451",303,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.error; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.METHOD_CALL.REMOVED.global.error",3
"452",304,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase; RESERVED.STATEMENT.UPDATED.global.return",5
"453",305,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var",3
"454",306,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",5
"455",306,"RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"456",308,"FIELD.CONDITION.REMOVED.global.prototype",1
"457",309,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true",1
"458",310,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.callback",1
"459",311,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",2
"460",311,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",1
"461",312,"RESERVED.EXPRESSION.INSERTED.global.callback",4
"462",313,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.INSERTED.global.falsey",1
